date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,unique_beneficiaries
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,93,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,112,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,119,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,107,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,98,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,103,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,119,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,126,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,112,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,131,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,136,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,98,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,232,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,121,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,137,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,111,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Magway,Salin,108,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,116,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,107,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,111,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,116,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,117,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,100,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,110,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,206,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,112,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,110,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,126,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,110,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,108,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,115,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,132,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,132,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,103,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,111,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,107,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,112,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,112,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,110,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,242,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,121,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,119,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,119,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,126,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,117,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,111,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,107,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,103,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,124,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,121,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,121,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,117,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,119,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,242,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,117,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,249,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,116,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,99,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,131,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,116,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,93,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,112,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,119,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,107,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,98,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,103,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,119,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,126,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,112,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,131,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,136,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,98,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,232,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,121,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,137,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,111,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Magway,Salin,108,No (beneficiary is also receiving other assistant)
01/12/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Magway,Salin,128,No (beneficiary is also receiving other assistant)
